store_id,category_id,week,weekly_sales,units_sold,is_promo
12,8,2024-03-22,2546.07,231,0
12,8,2024-03-29,3855.87,442,1
12,8,2024-04-05,2425.63,165,0
12,8,2024-04-12,4042.67,438,1
12,8,2024-04-19,2438.6,181,0
12,8,2024-04-26,2426.23,217,1
12,8,2024-05-03,3788.13,453,1
12,8,2024-05-10,3174.48,280,1
12,8,2024-05-17,3297.67,328,1
12,8,2024-05-24,3309.71,223,1
12,8,2024-05-31,2732.76,190,1
12,8,2024-06-07,2421.15,286,0
12,8,2024-06-14,2913.81,273,1
12,8,2024-06-21,1947.06,199,0
12,8,2024-06-28,2879.89,320,1
12,8,2024-07-05,2774.43,191,0
12,8,2024-07-12,2083.96,238,0
12,8,2024-07-19,1924.76,145,0
12,8,2024-07-26,2221.22,175,0
12,8,2024-08-02,1731.84,130,0
12,8,2024-08-09,1761.66,184,0
12,8,2024-08-16,1852.82,158,0
12,8,2024-08-23,2041.63,170,0
12,8,2024-08-30,1778.16,123,0
12,8,2024-09-06,2078.95,146,1
12,8,2024-09-13,1752.59,137,0
12,8,2024-09-20,1771.74,205,0
12,8,2024-09-27,1789.83,149,0
12,8,2024-10-04,1654.75,142,0
12,8,2024-10-11,1742.06,116,0
12,8,2024-10-18,1959.98,186,1
12,8,2024-10-25,1455.39,144,0
12,8,2024-11-01,2017.84,208,1
12,8,2024-11-08,1893.16,130,0
12,8,2024-11-15,1315.57,121,0
12,8,2024-11-22,2590.55,263,0
12,8,2024-11-29,1787.58,131,0
12,8,2024-12-06,1972.27,236,0
12,8,2024-12-13,1960.69,146,0
12,8,2024-12-20,2333.31,183,1
12,8,2024-12-27,2695.09,309,0
12,8,2025-01-03,2622.14,217,1
12,8,2025-01-10,1905.03,227,0
12,8,2025-01-17,2131.99,157,0
12,8,2025-01-24,2286.69,247,0
12,8,2025-01-31,2920.1,209,1
12,8,2025-02-07,3980.7,459,1
12,8,2025-02-14,2249.39,165,0
12,8,2025-02-21,2368.65,241,0
12,8,2025-02-28,2114.7,150,0
12,8,2025-03-07,2670.53,262,0
12,8,2025-03-14,2483.45,181,0
12,8,2025-03-21,2448.07,211,0
12,8,2025-03-28,2449.99,267,0
12,8,2025-04-04,2914.44,208,1
12,8,2025-04-11,3171.61,234,1
12,8,2025-04-18,2422.67,165,0
12,8,2025-04-25,2161.85,156,0
12,8,2025-05-02,2192.26,221,0
12,8,2025-05-09,2017.98,153,0
12,8,2025-05-16,2594.38,221,0
12,8,2025-05-23,2195.74,226,0
12,8,2025-05-30,2506.46,246,0
12,8,2025-06-06,2148.78,172,0
12,8,2025-06-13,1981.96,244,0
12,8,2025-06-20,1960.15,168,0
12,8,2025-06-27,1957.86,160,0
12,8,2025-07-04,2297.22,203,0
12,8,2025-07-11,1596.15,111,0
12,8,2025-07-18,1914.93,191,0
12,8,2025-07-25,1618.98,144,0
12,8,2025-08-01,1888.38,148,0
12,8,2025-08-08,1654.5,114,0
12,8,2025-08-15,1776.65,120,1
12,8,2025-08-22,1782.54,161,0
12,8,2025-08-29,1944.1,139,1
12,8,2025-09-05,1212.85,150,0
12,8,2025-09-12,1282.13,115,0
12,8,2025-09-19,1173.28,105,1
12,8,2025-09-26,1604.41,116,1
12,8,2025-10-03,1589.15,116,0
12,8,2025-10-10,1111.4,102,0
12,8,2025-10-17,1386.79,171,0
12,8,2025-10-24,2034.71,144,1
12,8,2025-10-31,1347.4,96,0
12,8,2025-11-07,1431.23,103,0
12,8,2025-11-14,1365.77,128,0
12,8,2025-11-21,1815.26,147,0
12,8,2025-11-28,1596.62,119,0
12,8,2025-12-05,1643.49,113,0
12,8,2025-12-12,1999.21,175,1
12,8,2025-12-19,1863.99,156,1
12,8,2025-12-26,2341.23,211,0
13,1,2023-01-06,728.35,48,1
13,1,2023-01-13,621.46,42,0
13,1,2023-01-20,731.37,56,1
13,1,2023-01-27,733.68,66,0
13,1,2023-02-03,888.73,65,1
13,1,2023-02-10,890.73,71,0
13,1,2023-02-17,891.11,101,1
13,1,2023-02-24,664.86,59,0
13,1,2023-03-03,967.78,65,1
13,1,2023-03-10,888.07,71,0
13,1,2023-03-17,946.11,73,1
13,1,2023-03-24,892.74,68,0
13,1,2023-03-31,825.91,92,0
13,1,2023-04-07,987.04,101,1
13,1,2023-04-14,770.15,78,0
13,1,2023-04-21,826.89,74,0
13,1,2023-04-28,925.22,88,0
13,1,2023-05-05,1069.21,72,1
13,1,2023-05-12,750.74,52,0
13,1,2023-05-19,878.41,91,0
13,1,2023-05-26,1023.37,96,1
13,1,2023-06-02,715.17,50,0
13,1,2023-06-09,680.5,54,0
13,1,2023-06-16,811.3,70,1
13,1,2023-06-23,850.48,71,0
13,1,2023-06-30,665.67,53,0
13,1,2023-07-07,966.15,107,0
13,1,2023-07-14,754.63,59,0
13,1,2023-07-21,892.92,83,1
13,1,2023-07-28,871.68,61,1
13,1,2023-08-04,711.12,54,1
13,1,2023-08-11,839.32,68,1
13,1,2023-08-18,755.82,65,1
13,1,2023-08-25,635.01,57,0
13,1,2023-09-01,621.17,62,0
13,1,2023-09-08,734.5,51,1
13,1,2023-09-15,677.31,69,0
13,1,2023-09-22,808.68,82,1
13,1,2023-09-29,991.27,97,1
13,1,2023-10-06,708.24,71,0
13,1,2023-10-13,497.11,42,0
13,1,2023-10-20,615.97,76,0
13,1,2023-10-27,891.15,103,1
13,1,2023-11-03,771.22,54,1
13,1,2023-11-10,632.51,54,0
13,1,2023-11-17,589.73,68,0
13,1,2023-11-24,812.04,55,0
13,1,2023-12-01,793.02,92,0
13,1,2023-12-08,762.98,64,0
13,1,2023-12-15,717.45,68,1
13,1,2023-12-22,1236.63,118,0
13,1,2023-12-29,966.11,85,0
13,1,2024-01-05,1037.85,112,1
13,1,2024-01-12,1104.1,74,1
13,1,2024-01-19,1103.12,129,0
13,1,2024-01-26,938.27,63,0
13,1,2024-02-02,795.44,77,0
13,1,2024-02-09,1515.13,186,0
13,1,2024-02-16,1205.45,109,0
13,1,2024-02-23,1100.82,104,0
13,1,2024-03-01,975.66,74,0
13,1,2024-03-08,1305.81,150,0
13,1,2024-03-15,1087.02,86,0
13,1,2024-03-22,1044.68,82,0
13,1,2024-03-29,1188.76,87,0
13,1,2024-04-05,1144.77,110,0
13,1,2024-04-12,1277.43,134,0
13,1,2024-04-19,1502.09,124,0
13,1,2024-04-26,1058.78,85,0
13,1,2024-05-03,1295.21,95,0
13,1,2024-05-10,1129.56,87,0
13,1,2024-05-17,1247.83,130,0
13,1,2024-05-24,1165.62,78,0
13,1,2024-05-31,1062.82,85,0
13,1,2024-06-07,1220.46,113,0
13,1,2024-06-14,1037.04,107,0
13,1,2024-06-21,959.57,71,0
13,1,2024-06-28,1134.89,96,0
13,1,2024-07-05,1234.22,130,0
13,1,2024-07-12,1073.97,88,0
13,1,2024-07-19,967.6,75,0
13,1,2024-07-26,1158.9,123,1
13,1,2024-08-02,812.81,82,0
13,1,2024-08-09,908.66,96,0
13,1,2024-08-16,1007.25,121,1
13,1,2024-08-23,1230.02,117,1
13,1,2024-08-30,871.36,61,1
13,1,2024-09-06,934.17,74,0
13,1,2024-09-13,932.77,100,0
13,1,2024-09-20,854.9,64,0
13,1,2024-09-27,949.65,100,0
13,1,2024-10-04,788.42,53,0
13,1,2024-10-11,806.1,82,0
13,1,2024-10-18,878.62,100,0
13,1,2024-10-25,820.58,72,0
13,1,2024-11-01,657.32,46,0
13,1,2024-11-08,751.6,55,0
13,1,2024-11-15,782.12,60,0
13,1,2024-11-22,1379.94,96,0
13,1,2024-11-29,962.3,92,0
13,1,2024-12-06,1082.66,86,0
13,1,2024-12-13,1393.18,99,1
13,1,2024-12-20,1042.92,98,0
13,1,2024-12-27,1550.25,111,0
13,1,2025-01-03,977.6,67,0
13,1,2025-01-10,1102.24,118,0
13,1,2025-01-17,1191.15,115,0
13,1,2025-01-24,1271.63,93,0
13,1,2025-01-31,1087.32,77,0
13,1,2025-02-07,2146.1,217,1
13,1,2025-02-14,1245.48,114,0
13,1,2025-02-21,1762.01,126,0
13,1,2025-02-28,1769.84,179,1
13,1,2025-03-07,1585.96,146,0
13,1,2025-03-14,1609.44,197,0
13,1,2025-03-21,1527.75,139,0
13,1,2025-03-28,1937.71,184,1
13,1,2025-04-04,1926.9,146,1
13,1,2025-04-11,1584.11,163,0
13,1,2025-04-18,1772.47,180,0
13,1,2025-04-25,1530.37,164,0
13,1,2025-05-02,1361.75,90,0
13,1,2025-05-09,1994.73,144,1
13,1,2025-05-16,1299.71,141,0
13,1,2025-05-23,1442.9,120,0
13,1,2025-05-30,1358.16,154,0
13,1,2025-06-06,1679.77,170,1
13,1,2025-06-13,1787.24,182,1
13,1,2025-06-20,1417.91,140,0
13,1,2025-06-27,1571.13,187,1
13,1,2025-07-04,1408.84,105,1
13,1,2025-07-11,1421.37,138,1
13,1,2025-07-18,1355.02,131,0
13,1,2025-07-25,1265.76,104,0
13,1,2025-08-01,1171.32,109,1
13,1,2025-08-08,949.96,66,0
13,1,2025-08-15,1036.57,78,0
13,1,2025-08-22,1038.1,78,1
13,1,2025-08-29,1105.11,105,1
13,1,2025-09-05,1061.78,87,0
13,1,2025-09-12,1075.12,89,0
13,1,2025-09-19,1220.91,109,1
13,1,2025-09-26,997.51,79,0
13,1,2025-10-03,961.69,117,0
13,1,2025-10-10,940.06,113,0
13,1,2025-10-17,1118.86,102,0
13,1,2025-10-24,1146.73,81,0
13,1,2025-10-31,1048.76,76,0
13,1,2025-11-07,1153.32,88,1
13,1,2025-11-14,1036.66,113,0
13,1,2025-11-21,1552.1,115,0
13,1,2025-11-28,1173.03,132,0
13,1,2025-12-05,1325.59,89,0
13,1,2025-12-12,1429.71,177,1
13,1,2025-12-19,1400.27,171,0
13,1,2025-12-26,2251.2,235,1
13,2,2023-01-06,1725.0,189,0
13,2,2023-01-13,1646.8,179,0
13,2,2023-01-20,1883.01,202,0
13,2,2023-01-27,1699.61,170,0
13,2,2023-02-03,2366.45,175,1
13,2,2023-02-10,2464.01,205,0
13,2,2023-02-17,1541.89,165,0
13,2,2023-02-24,2386.62,161,0
13,2,2023-03-03,2211.95,164,0
13,2,2023-03-10,2570.73,190,0
13,2,2023-03-17,2966.12,250,1
13,2,2023-03-24,2587.24,200,1
13,2,2023-03-31,3235.25,306,1
13,2,2023-04-07,2695.37,195,0
13,2,2023-04-14,1703.48,148,0
13,2,2023-04-21,3095.02,255,1
13,2,2023-04-28,1812.06,218,0
13,2,2023-05-05,2201.67,231,0
13,2,2023-05-12,2375.58,186,0
13,2,2023-05-19,2413.41,278,0
13,2,2023-05-26,2075.03,230,0
13,2,2023-06-02,2266.83,206,1
13,2,2023-06-09,3135.62,255,1
13,2,2023-06-16,2670.97,258,1
13,2,2023-06-23,2631.72,200,1
13,2,2023-06-30,2374.72,188,0
13,2,2023-07-07,2663.41,189,0
13,2,2023-07-14,2237.39,186,0
13,2,2023-07-21,1865.9,154,0
13,2,2023-07-28,2195.72,148,0
13,2,2023-08-04,1599.59,144,0
13,2,2023-08-11,1647.88,144,0
13,2,2023-08-18,2056.53,186,0
13,2,2023-08-25,1700.88,153,0
13,2,2023-09-01,1889.29,172,1
13,2,2023-09-08,1833.79,194,0
13,2,2023-09-15,1997.64,234,1
13,2,2023-09-22,1708.87,177,0
13,2,2023-09-29,1990.05,143,0
13,2,2023-10-06,2052.34,162,1
13,2,2023-10-13,1600.54,126,1
13,2,2023-10-20,2123.45,180,0
13,2,2023-10-27,2235.78,159,1
13,2,2023-11-03,2348.57,161,1
13,2,2023-11-10,1903.63,176,0
13,2,2023-11-17,1896.21,225,0
13,2,2023-11-24,2841.98,222,1
13,2,2023-12-01,1845.71,163,0
13,2,2023-12-08,2759.07,332,0
13,2,2023-12-15,2532.81,226,0
13,2,2023-12-22,2223.62,178,0
13,2,2023-12-29,2517.19,285,0
13,2,2024-01-05,2390.15,167,0
13,2,2024-01-12,2180.37,193,0
13,2,2024-01-19,3768.62,428,1
13,2,2024-01-26,2835.12,205,0
13,2,2024-02-02,2820.96,323,0
13,2,2024-02-09,3727.41,268,0
13,2,2024-02-16,2987.53,238,0
13,2,2024-02-23,2849.78,200,0
13,2,2024-03-01,2827.19,280,0
13,2,2024-03-08,2751.95,190,0
13,2,2024-03-15,2844.41,193,0
13,2,2024-03-22,2851.52,349,0
13,2,2024-03-29,4373.79,305,1
13,2,2024-04-05,3425.21,277,0
13,2,2024-04-12,3329.34,307,0
13,2,2024-04-19,3535.94,324,0
13,2,2024-04-26,3550.58,350,1
13,2,2024-05-03,3385.54,391,0
13,2,2024-05-10,3496.22,383,1
13,2,2024-05-17,3326.07,278,1
13,2,2024-05-24,2992.58,358,0
13,2,2024-05-31,3946.52,310,0
13,2,2024-06-07,3380.7,248,0
13,2,2024-06-14,2374.21,211,0
13,2,2024-06-21,2183.28,199,0
13,2,2024-06-28,3226.94,312,1
13,2,2024-07-05,3659.44,262,0
13,2,2024-07-12,2378.64,264,0
13,2,2024-07-19,3075.59,221,0
13,2,2024-07-26,2715.0,214,0
13,2,2024-08-02,3325.31,287,1
13,2,2024-08-09,2852.86,300,1
13,2,2024-08-16,3130.0,224,1
13,2,2024-08-23,2348.74,220,0
13,2,2024-08-30,2506.04,233,1
13,2,2024-09-06,3020.14,321,1
13,2,2024-09-13,2375.42,225,0
13,2,2024-09-20,1947.91,186,0
13,2,2024-09-27,2616.6,255,0
13,2,2024-10-04,2561.23,262,0
13,2,2024-10-11,1687.13,153,0
13,2,2024-10-18,2512.93,173,0
13,2,2024-10-25,2199.04,165,0
13,2,2024-11-01,2561.39,317,0
13,2,2024-11-08,2965.59,317,0
13,2,2024-11-15,2590.54,219,0
13,2,2024-11-22,3872.97,466,0
13,2,2024-11-29,2583.04,214,0
13,2,2024-12-06,2503.97,234,0
13,2,2024-12-13,3785.92,277,1
13,2,2024-12-20,3241.79,303,0
13,2,2024-12-27,4199.46,460,0
13,2,2025-01-03,5029.76,596,1
13,2,2025-01-10,3523.92,255,0
13,2,2025-01-17,3121.55,249,0
13,2,2025-01-24,4867.45,334,1
13,2,2025-01-31,3988.42,277,0
13,2,2025-02-07,5353.86,539,0
13,2,2025-02-14,3614.04,242,0
13,2,2025-02-21,4284.37,345,0
13,2,2025-02-28,4310.13,400,1
13,2,2025-03-07,7157.5,571,1
13,2,2025-03-14,5046.18,569,0
13,2,2025-03-21,4107.83,281,0
13,2,2025-03-28,5237.95,473,1
13,2,2025-04-04,4296.33,454,0
13,2,2025-04-11,5452.99,543,0
13,2,2025-04-18,4056.2,411,0
13,2,2025-04-25,5113.08,550,1
13,2,2025-05-02,4203.51,389,0
13,2,2025-05-09,3625.64,416,0
13,2,2025-05-16,4415.66,307,0
13,2,2025-05-23,5144.22,461,1
13,2,2025-05-30,3800.02,396,0
13,2,2025-06-06,4228.88,443,0
13,2,2025-06-13,4065.54,286,0
13,2,2025-06-20,4102.89,455,1
13,2,2025-06-27,3933.97,312,0
13,2,2025-07-04,3902.08,337,0
13,2,2025-07-11,3558.38,272,0
13,2,2025-07-18,3112.45,263,0
13,2,2025-07-25,4792.62,464,1
13,2,2025-08-01,3663.28,327,0
13,2,2025-08-08,3733.3,261,0
13,2,2025-08-15,2842.13,208,0
13,2,2025-08-22,2688.42,208,0
13,2,2025-08-29,2943.03,333,0
13,2,2025-09-05,3315.65,392,1
13,2,2025-09-12,2618.37,276,0
13,2,2025-09-19,3258.16,301,0
13,2,2025-09-26,3241.86,372,0
13,2,2025-10-03,3822.63,265,1
13,2,2025-10-10,2830.16,195,1
13,2,2025-10-17,3715.28,277,1
13,2,2025-10-24,2866.15,250,0
13,2,2025-10-31,3267.81,242,0
13,2,2025-11-07,3328.0,310,0
13,2,2025-11-14,3272.17,278,0
13,2,2025-11-21,5022.43,606,0
13,2,2025-11-28,3466.43,315,0
13,2,2025-12-05,2753.15,286,0
13,2,2025-12-12,3470.0,265,0
13,2,2025-12-19,3438.7,369,0
13,2,2025-12-26,4635.15,321,0
13,3,2023-01-06,1755.42,160,0
13,3,2023-01-13,2267.06,154,1
13,3,2023-01-20,2028.67,209,0
13,3,2023-01-27,2232.23,185,0
13,3,2023-02-03,1706.51,161,0
13,3,2023-02-10,2433.01,289,0
13,3,2023-02-17,1891.45,199,0
13,3,2023-02-24,2333.0,182,0
13,3,2023-03-03,2301.69,264,0
13,3,2023-03-10,1901.32,212,0
13,3,2023-03-17,3297.01,259,1
13,3,2023-03-24,2485.96,237,0
13,3,2023-03-31,2941.43,231,0
13,3,2023-04-07,2544.62,195,0
13,3,2023-04-14,2691.45,197,0
13,3,2023-04-21,2480.77,181,0
13,3,2023-04-28,2403.14,163,0
13,3,2023-05-05,3687.04,377,1
13,3,2023-05-12,3623.0,405,1
13,3,2023-05-19,2408.68,231,0
13,3,2023-05-26,2688.71,330,0
13,3,2023-06-02,2874.83,196,0
13,3,2023-06-09,3862.08,414,1
13,3,2023-06-16,2591.72,257,0
13,3,2023-06-23,2712.21,266,0
13,3,2023-06-30,2650.63,317,0
13,3,2023-07-07,3442.22,286,0
13,3,2023-07-14,1845.83,182,0
13,3,2023-07-21,2287.38,281,0
13,3,2023-07-28,2553.88,278,1
13,3,2023-08-04,1898.74,149,0
13,3,2023-08-11,1828.46,135,0
13,3,2023-08-18,2301.73,196,1
13,3,2023-08-25,2285.74,263,0
13,3,2023-09-01,1720.02,123,0
13,3,2023-09-08,2116.1,141,0
13,3,2023-09-15,2254.4,278,0
13,3,2023-09-22,1770.57,153,0
13,3,2023-09-29,2219.97,171,0
13,3,2023-10-06,2624.37,177,1
13,3,2023-10-13,1853.44,173,0
13,3,2023-10-20,1988.13,163,0
13,3,2023-10-27,1814.27,136,0
13,3,2023-11-03,2011.98,168,0
13,3,2023-11-10,2773.41,279,0
13,3,2023-11-17,2174.24,154,0
13,3,2023-11-24,2823.37,301,0
13,3,2023-12-01,2283.76,202,1
13,3,2023-12-08,2489.44,308,0
13,3,2023-12-15,2211.41,190,0
13,3,2023-12-22,2979.26,258,0
13,3,2023-12-29,2775.27,191,0
13,3,2024-01-05,2510.85,274,0
13,3,2024-01-12,3151.83,292,0
13,3,2024-01-19,2385.49,172,0
13,3,2024-01-26,3269.29,279,0
13,3,2024-02-02,4632.52,473,1
13,3,2024-02-09,4624.53,495,0
13,3,2024-02-16,3699.48,344,0
13,3,2024-02-23,3153.51,265,0
13,3,2024-03-01,4745.38,515,1
13,3,2024-03-08,3742.94,271,0
13,3,2024-03-15,3691.53,278,0
13,3,2024-03-22,4216.11,346,0
13,3,2024-03-29,3979.97,301,0
13,3,2024-04-05,3354.13,387,0
13,3,2024-04-12,3588.87,332,0
13,3,2024-04-19,4426.34,481,0
13,3,2024-04-26,4054.25,480,1
13,3,2024-05-03,3307.91,285,0
13,3,2024-05-10,4955.13,536,1
13,3,2024-05-17,3492.84,328,0
13,3,2024-05-24,4352.8,355,0
13,3,2024-05-31,4681.14,566,1
13,3,2024-06-07,4113.17,357,1
13,3,2024-06-14,3605.81,334,0
13,3,2024-06-21,3095.74,229,0
13,3,2024-06-28,4025.21,481,0
13,3,2024-07-05,5401.21,392,1
13,3,2024-07-12,3040.03,282,0
13,3,2024-07-19,2856.17,227,0
13,3,2024-07-26,3240.61,290,1
13,3,2024-08-02,2630.58,303,0
13,3,2024-08-09,2620.19,184,0
13,3,2024-08-16,2308.38,167,0
13,3,2024-08-23,2597.87,280,0
13,3,2024-08-30,2605.32,300,0
13,3,2024-09-06,2749.93,205,0
13,3,2024-09-13,1673.02,119,0
13,3,2024-09-20,2861.84,280,1
13,3,2024-09-27,2319.09,191,0
13,3,2024-10-04,2550.36,248,0
13,3,2024-10-11,2518.03,224,0
13,3,2024-10-18,2728.33,231,0
13,3,2024-10-25,2148.7,202,0
13,3,2024-11-01,3482.92,386,1
13,3,2024-11-08,2761.9,295,0
13,3,2024-11-15,2176.05,266,0
13,3,2024-11-22,3844.84,355,0
13,3,2024-11-29,3324.64,278,0
13,3,2024-12-06,3177.09,251,0
13,3,2024-12-13,3194.55,304,0
13,3,2024-12-20,3113.38,239,0
13,3,2024-12-27,4666.76,323,1
13,3,2025-01-03,3636.74,398,0
13,3,2025-01-10,4214.42,332,0
13,3,2025-01-17,4590.27,456,0
13,3,2025-01-24,3544.94,344,0
13,3,2025-01-31,4178.21,432,0
13,3,2025-02-07,5834.49,583,0
13,3,2025-02-14,4129.91,387,0
13,3,2025-02-21,5000.47,461,0
13,3,2025-02-28,4646.57,322,0
13,3,2025-03-07,3941.28,422,0
13,3,2025-03-14,5608.44,409,1
13,3,2025-03-21,5218.34,501,0
13,3,2025-03-28,4140.2,326,0
13,3,2025-04-04,5836.24,543,1
13,3,2025-04-11,4840.95,576,0
13,3,2025-04-18,4938.77,507,0
13,3,2025-04-25,5201.58,378,0
13,3,2025-05-02,5446.15,671,1
13,3,2025-05-09,5719.13,537,0
13,3,2025-05-16,4867.41,328,0
13,3,2025-05-23,7048.4,762,1
13,3,2025-05-30,5275.11,481,1
13,3,2025-06-06,5781.64,447,1
13,3,2025-06-13,2976.45,308,0
13,3,2025-06-20,5209.12,560,0
13,3,2025-06-27,4355.42,379,0
13,3,2025-07-04,5216.13,385,0
13,3,2025-07-11,3294.64,225,0
13,3,2025-07-18,4034.46,277,0
13,3,2025-07-25,3515.15,335,0
13,3,2025-08-01,4079.74,296,0
13,3,2025-08-08,5216.33,412,1
13,3,2025-08-15,3566.47,334,0
13,3,2025-08-22,3731.11,362,0
13,3,2025-08-29,3228.08,287,0
13,3,2025-09-05,2442.27,295,0
13,3,2025-09-12,3423.92,349,0
13,3,2025-09-19,4265.24,484,1
13,3,2025-09-26,3795.32,337,1
13,3,2025-10-03,2629.39,265,0
13,3,2025-10-10,3026.17,304,0
13,3,2025-10-17,3428.7,383,0
13,3,2025-10-24,3205.88,359,0
13,3,2025-10-31,3322.05,340,0
13,3,2025-11-07,4088.48,392,0
13,3,2025-11-14,3715.04,251,0
13,3,2025-11-21,6142.87,688,0
13,3,2025-11-28,3206.28,225,0
13,3,2025-12-05,3933.16,389,1
13,3,2025-12-12,4364.32,423,0
13,3,2025-12-19,4757.66,410,0
13,3,2025-12-26,6284.43,436,0
13,4,2023-01-06,774.52,95,0
13,4,2023-01-13,758.89,60,0
13,4,2023-01-20,666.63,70,0
13,4,2023-01-27,712.14,65,0
13,4,2023-02-03,886.98,61,1
13,4,2023-02-10,1065.01,89,0
13,4,2023-02-17,1120.69,138,1
13,4,2023-02-24,787.27,55,0
13,4,2023-03-03,964.45,119,0
13,4,2023-03-10,1110.63,106,1
13,4,2023-03-17,1201.38,87,0
13,4,2023-03-24,797.19,60,0
13,4,2023-03-31,929.02,105,0
13,4,2023-04-07,958.53,81,0
13,4,2023-04-14,1086.7,82,0
13,4,2023-04-21,1303.04,102,1
13,4,2023-04-28,855.81,78,0
13,4,2023-05-05,795.18,68,0
13,4,2023-05-12,930.69,63,0
13,4,2023-05-19,1006.91,67,0
13,4,2023-05-26,1126.57,92,1
13,4,2023-06-02,947.17,79,0
13,4,2023-06-09,782.68,53,0
13,4,2023-06-16,949.57,87,0
13,4,2023-06-23,916.78,112,0
13,4,2023-06-30,838.43,64,0
13,4,2023-07-07,1328.61,146,0
13,4,2023-07-14,971.49,82,1
13,4,2023-07-21,767.88,76,0
13,4,2023-07-28,1031.32,101,1
13,4,2023-08-04,1100.62,102,1
13,4,2023-08-11,842.76,105,1
13,4,2023-08-18,791.3,95,0
13,4,2023-08-25,958.5,70,1
13,4,2023-09-01,825.69,55,0
13,4,2023-09-08,647.59,65,0
13,4,2023-09-15,648.82,51,0
13,4,2023-09-22,621.01,52,0
13,4,2023-09-29,744.93,89,0
13,4,2023-10-06,632.1,49,0
13,4,2023-10-13,810.61,71,0
13,4,2023-10-20,682.01,63,0
13,4,2023-10-27,897.85,61,1
13,4,2023-11-03,771.97,87,0
13,4,2023-11-10,879.09,74,0
13,4,2023-11-17,953.24,90,0
13,4,2023-11-24,1155.26,94,0
13,4,2023-12-01,921.73,111,0
13,4,2023-12-08,795.55,71,0
13,4,2023-12-15,1320.78,157,1
13,4,2023-12-22,1703.63,202,1
13,4,2023-12-29,1295.73,106,0
13,4,2024-01-05,1029.81,93,0
13,4,2024-01-12,1184.22,139,1
13,4,2024-01-19,1061.13,98,0
13,4,2024-01-26,1285.26,141,0
13,4,2024-02-02,1385.04,103,0
13,4,2024-02-09,2014.01,138,0
13,4,2024-02-16,1391.64,97,1
13,4,2024-02-23,1317.73,108,1
13,4,2024-03-01,1565.27,114,1
13,4,2024-03-08,1186.89,114,0
13,4,2024-03-15,1819.49,153,1
13,4,2024-03-22,1335.83,160,0
13,4,2024-03-29,1331.52,153,0
13,4,2024-04-05,1341.79,163,0
13,4,2024-04-12,1624.06,109,1
13,4,2024-04-19,1182.02,81,0
13,4,2024-04-26,1257.74,119,0
13,4,2024-05-03,1497.19,100,0
13,4,2024-05-10,1213.98,84,0
13,4,2024-05-17,1464.62,144,0
13,4,2024-05-24,1364.23,116,0
13,4,2024-05-31,1493.24,162,0
13,4,2024-06-07,1303.96,143,0
13,4,2024-06-14,1161.83,125,0
13,4,2024-06-21,1131.71,104,0
13,4,2024-06-28,996.01,78,0
13,4,2024-07-05,1801.32,135,1
13,4,2024-07-12,1381.26,132,1
13,4,2024-07-19,1292.81,119,0
13,4,2024-07-26,1191.44,117,0
13,4,2024-08-02,1034.02,118,0
13,4,2024-08-09,1136.2,108,1
13,4,2024-08-16,1081.17,134,0
13,4,2024-08-23,929.72,96,0
13,4,2024-08-30,876.98,96,0
13,4,2024-09-06,1251.18,133,1
13,4,2024-09-13,867.31,72,0
13,4,2024-09-20,1049.06,95,0
13,4,2024-09-27,781.13,70,0
13,4,2024-10-04,1049.9,84,1
13,4,2024-10-11,861.38,89,0
13,4,2024-10-18,1058.76,81,0
13,4,2024-10-25,985.06,72,0
13,4,2024-11-01,1095.87,79,0
13,4,2024-11-08,906.03,96,0
13,4,2024-11-15,1150.5,111,0
13,4,2024-11-22,1583.85,141,0
13,4,2024-11-29,1250.63,134,1
13,4,2024-12-06,1070.87,102,0
13,4,2024-12-13,1111.64,112,0
13,4,2024-12-20,1847.68,133,1
13,4,2024-12-27,1741.5,181,0
13,4,2025-01-03,1166.76,90,0
13,4,2025-01-10,1272.45,127,0
13,4,2025-01-17,1850.19,155,0
13,4,2025-01-24,1513.46,180,0
13,4,2025-01-31,1497.66,149,0
13,4,2025-02-07,1747.64,133,0
13,4,2025-02-14,1768.32,180,1
13,4,2025-02-21,1875.02,144,0
13,4,2025-02-28,1722.41,115,0
13,4,2025-03-07,1545.21,126,0
13,4,2025-03-14,2697.42,251,1
13,4,2025-03-21,1793.46,162,0
13,4,2025-03-28,2321.03,252,0
13,4,2025-04-04,1570.12,151,0
13,4,2025-04-11,1520.05,124,0
13,4,2025-04-18,2162.37,156,1
13,4,2025-04-25,1470.69,111,0
13,4,2025-05-02,1690.23,161,0
13,4,2025-05-09,1875.29,205,0
13,4,2025-05-16,1827.9,192,0
13,4,2025-05-23,1744.32,133,0
13,4,2025-05-30,1524.88,178,0
13,4,2025-06-06,1833.61,200,0
13,4,2025-06-13,1584.33,128,0
13,4,2025-06-20,1192.97,112,0
13,4,2025-06-27,1372.15,109,0
13,4,2025-07-04,2206.99,164,1
13,4,2025-07-11,2023.5,208,1
13,4,2025-07-18,1546.81,130,1
13,4,2025-07-25,1455.16,165,0
13,4,2025-08-01,1073.67,88,0
13,4,2025-08-08,1403.63,139,0
13,4,2025-08-15,1057.48,113,0
13,4,2025-08-22,1730.08,122,1
13,4,2025-08-29,1209.22,107,0
13,4,2025-09-05,1326.08,124,0
13,4,2025-09-12,1167.67,130,0
13,4,2025-09-19,1340.85,145,1
13,4,2025-09-26,968.62,76,0
